5.684341886080802e-14, 37.960409094372984, -0.09999989999985255
-5.7872120355499765, 37.45315373744359, -0.12439014390229158
-11.419188261058283, 36.07586434702484, -0.1487803878047306
-16.758893541297585, 33.84618027654499, -0.17317063170716962
-21.67732920893031, 30.819115185628146, -0.19756087560960867
-26.068592709380365, 27.084822226183444, -0.22195111951204768
-29.8506605933971, 22.74898050410051, -0.2463413634144867
-32.92775795926797, 17.900934048239787, -0.27073160731692575
-35.21108040036074, 12.644644024392203, -0.2951218512193648
-36.64345469940963, 7.1068252691713, -0.3195120951218038
-37.21144789701173, 1.4251185373732, -0.34390233902424283
-36.93239400282265, -4.268127188141502, -0.3682925829266818
-35.80312155908509, -9.843556365787816, -0.3926828268291208
-33.82739077644543, -15.166073969174706, -0.41707307073155986
-31.047488751719165, -20.104552123971082, -0.4414633146339989
-27.54812989373407, -24.550552627045654, -0.46585355853643795
-23.43563405822664, -28.4230775777326, -0.490243802438877
-18.80065444148448, -31.632026340965794, -0.5146340463413159
-13.735235349751607, -34.08078339721728, -0.539024290243755
-8.357217288110489, -35.700093287181765, -0.563414534146194
-2.802048872620854, -36.46879250012397, -0.5878047780486331
2.797230148296002, -36.40532306297278, -0.612195021951072
8.314350832977695, -35.515822395909154, -0.636585265853511
13.618084238525846, -33.79003059782516, -0.6609755097559502
18.574894742553163, -31.253324270368303, -0.6853657536583891
23.071047107793795, -27.981823984587393, -0.7097559975608282
27.0251069392342, -24.083752010871287, -0.7341462414632672
30.358831362252396, -19.657254234977987, -0.7585364853657063
32.969055389984646, -14.780996109486281, -0.7829267292681453
34.77128578637649, -9.561182367790884, -0.8073169731705843
35.73244501386371, -4.130791213482973, -0.8317072170730233
35.87193998791816, 1.3745207954150698, -0.8560974609754624
35.21396484586068, 6.831571210304558, -0.8804877048779014
33.734097338138135, 12.114923394337122, -0.9048779487803404
31.436619528004403, 17.08835571474077, -0.9292681926827793
28.38590284809323, 21.630074738253004, -0.9536584365852184
24.693333292693673, 25.656747456017243, -0.9780486804876575
20.470733050387842, 29.108172394015803, -1.0024389243900964
15.78192668161985, 31.875897215442986, -1.0268291682925355
10.71872123081235, 33.857035302152696, -1.0512194121949745
5.4113458864539465, 35.00241108769631, -1.0756096560974135
-8.881784197001252e-16, 35.33225555189509, -1.0999998999998526
4.973799150320701e-14, 35.332255551895095, -1.0999998999998526
-5.397060159430681, 34.90937829252646, -1.1243901439022916
-10.662541977816787, 33.67915840414824, -1.1487803878047307
-15.657739111536795, 31.625386730187657, -1.1731706317071697
-20.25421275303134, 28.80102096166862, -1.1975608756096088
-24.365329991168316, 25.316118124899077, -1.2219511195120476
-27.937233303955708, 21.287472163667957, -1.2463413634144866
-30.86331714137768, 16.776061945243264, -1.2707316073169257
-33.033051938283705, 11.86344130777029, -1.295121851219365
-34.385468485371845, 6.671858798538603, -1.319512095121804
-34.92851671997234, 1.3388065045446966, -1.3439023390242428
-34.70426135122062, -4.012932338206808, -1.3682925829266819
-33.691538704200546, -9.265477659859563, -1.392682826829121
-31.86560417003283, -14.286003733985364, -1.41707307073156
-29.259919932477136, -18.943829947781992, -1.441463314633999
